"Guid","AccountSource","AnnualRevenue","BillingCity","BillingCountry","BillingEmail__c","BillingGeocodeAccuracy","BillingLatitude","BillingLongitude","BillingPostalCode","BillingState","BillingStreet","CorporateLocations__c","Description","Fax","FranchiseLocations__c","Industry","IsCustomerPortal","Jigsaw","Name","NumberOfEmployees","ParentId","Phone","SBQQ__AssetQuantitiesCombined__c","SBQQ__CoTermedContractsCombined__c","SBQQ__CoTerminationEvent__c","SBQQ__ContractCoTermination__c","SBQQ__DefaultOpportunity__c","SBQQ__IgnoreParentContractedPrices__c","SBQQ__PreserveBundle__c","SBQQ__PriceHoldEnd__c","SBQQ__RenewalModel__c","SBQQ__RenewalPricingMethod__c","SBQQ__TaxExempt__c","ShippingCity","ShippingCountry","ShippingGeocodeAccuracy","ShippingLatitude","ShippingLongitude","ShippingPostalCode","ShippingState","ShippingStreet","SicDesc","TaxID__c","Test_Field__c","Type","Website","blng__BillToContact__c","blng__CustomerProfileId__c","blng__DefaultPaymentType__c","ccrz__CustomField1__c","ccrz__CustomField2__c","ccrz__DataId__c","ccrz__PreventAddrBookSave__c","ccrz__PreventNewAddrCheckout__c","ccrz__PreventNewBillAddrCO__c","ccrz__SourceSystem__c","ccrz__TaxExemptAccount__c","ccrz__UsedByCloudcraze__c"
a5f9badc-dc80-4749-a8b2-ff95f61f7376,"#N/A",1.00949E11,Houston,United States,"#N/A","#N/A","#N/A","#N/A",77042-3706,TX,3010 Briarpark Dr,"#N/A","#N/A","#N/A","#N/A",Hospitality,false,"#N/A",Brightdog,"#N/A","#N/A",1.281.293.6600,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Houston,US,"#N/A","#N/A","#N/A",77210-4428,TX,P.O. BOX 4428,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
a8d4a2a7-633c-4480-a0b1-4ba4d2df31ff,"#N/A","#N/A","#N/A","#N/A",accounting@saintmarys.edu,"#N/A","#N/A","#N/A","#N/A",IN,"#N/A",1.0,"#N/A","#N/A",0.0,Education,false,"#N/A",Saint Mary's College,350,"#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",12-3456789,"#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
a9b1c568-dd95-4e74-9d7e-757a873d300c,"#N/A",4.528576E8,"#N/A",France,"#N/A","#N/A","#N/A","#N/A","#N/A",Paris,75010,"#N/A","#N/A","#N/A","#N/A",Healthcare,false,"#N/A",Yakidoo,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
ac205387-01fc-473f-8e65-17497aee1e6a,"#N/A","#N/A","#N/A","#N/A",ap@universal.com,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",4.0,"#N/A","#N/A",0.0,Entertainment,false,"#N/A",Universal Studios,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",12-3456789,"#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
ad5a5fa2-0e38-432b-808a-73e12337a409,"#N/A",4.8778E10,Midland,United States,"#N/A","#N/A","#N/A","#N/A",48674-1500,MI,2030 Dow Ctr,"#N/A","#N/A","#N/A","#N/A",Technology,false,"#N/A",Kamba,"#N/A","#N/A",1.989.636.1000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
b02f0ffa-b94a-4e26-a4ee-fe68a1d58d3f,"#N/A","#N/A","#N/A","#N/A",ap@kfc.com.invalid.invalid,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",1500.0,"#N/A","#N/A",21621.0,Restaurant,false,"#N/A",KFC,500,"#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",78-5876113,"#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
b040d0bb-799f-45fd-9b6b-5393f7c7c641,"#N/A",3.0944938E10,Framingham,United States,"#N/A","#N/A","#N/A","#N/A",01701-4698,MA,770 Cochituate Rd Ste 1,"#N/A","#N/A","#N/A","#N/A",Consumer Goods,false,"#N/A",Yodel,"#N/A","#N/A",1.508.390.1000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Framingham,US,"#N/A","#N/A","#N/A",01701-9133,MA,P.O. BOX 9133,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
b43055e6-1ac6-448f-90e3-48502cec280e,"#N/A",7.91565E10,Indianapolis,United States,"#N/A","#N/A","#N/A","#N/A",46204-4902,IN,120 Monument Cir Ste 200,"#N/A","#N/A","#N/A","#N/A",Consumer Goods,false,"#N/A",Rhynyx,"#N/A","#N/A",1.317.488.6000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
b4c4e246-6000-4f91-a6b7-abdbb6255011,"#N/A","#N/A","#N/A","#N/A",billing@marriott.com.invalid.invalid,"#N/A","#N/A","#N/A","#N/A",MD,"#N/A",2170.0,"#N/A","#N/A",5314.0,Hospitality,false,"#N/A",Marriott Hotels,170234,"#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",82-8611386,"#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
b66b7302-5cd0-41f2-8cef-83aecae2f509,"#N/A",6.52105621E8,Ettalong Beach,Australia,"#N/A","#N/A","#N/A","#N/A",2257,NSW,356 Ocean View Rd,"#N/A","#N/A","#N/A","#N/A",Retail,false,"#N/A",Podcat,"#N/A","#N/A",(02) 7575 8703,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Ettalong Beach,Australia,"#N/A","#N/A","#N/A",2257,NSW,356 Ocean View Rd,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
ba90dfa4-a600-4e0c-aa88-abc4a157f4ef,"#N/A",3.2618759E10,Lakeland,United States,"#N/A","#N/A","#N/A","#N/A",33811-3311,FL,3300 Publix Corp Pkwy,"#N/A","#N/A","#N/A","#N/A",Retail,false,"#N/A",Skyba,"#N/A","#N/A",1.863.688.1188,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Lakeland,US,"#N/A","#N/A","#N/A",33802-0407,FL,P.O. BOX 407,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
babff40e-963e-4f98-aa44-9dbfaf4fa481,"#N/A",2.8711E10,San Antonio,United States,"#N/A","#N/A","#N/A","#N/A",78259-1834,TX,19100 Ridgewood Pkwy,"#N/A","#N/A","#N/A","#N/A",Consumer Goods,false,"#N/A",Pixoboo,"#N/A","#N/A",1.210.626.6000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Cary,US,"#N/A","#N/A","#N/A",27512-8016,NC,P.O. BOX 8016,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
bb0753fb-f2f8-4c5d-9c42-7410be1b6b8d,"#N/A",5.1403189E8,Kogarah,Australia,"#N/A","#N/A","#N/A","#N/A",2217,NSW,2/2 Bowns Rd,"#N/A","#N/A","#N/A","#N/A",Communications,false,"#N/A",Eamia,"#N/A","#N/A",(02) 8850 8728,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Kogarah,Australia,"#N/A","#N/A","#N/A",2217,NSW,2/2 Bowns Rd,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
bc96ecd1-30e9-4a18-87ae-e6fe07e4005b,"#N/A",3.02983857E8,Bateman,Australia,"#N/A","#N/A","#N/A","#N/A",6150,WA,29 Noalimba Cr,"#N/A","#N/A","#N/A","#N/A",Energy,false,"#N/A",Kayveo,"#N/A","#N/A",(08) 7367 7550,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Bateman,Australia,"#N/A","#N/A","#N/A",6150,WA,29 Noalimba Cr,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
be653a0e-33a7-4171-9348-bdccedc8abe4,"#N/A",6.52105621E8,Bavaria,Germany,"#N/A","#N/A","#N/A","#N/A","#N/A",Essen,45131 BrÃ¼sseler Platz,"#N/A","#N/A","#N/A","#N/A",Government,false,"#N/A",Eidel,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
be8f6c38-d39f-44bd-80c9-51994c11d160,"#N/A",6.9951E10,New York,United States,"#N/A","#N/A","#N/A","#N/A",10166-0188,NY,200 Park Ave FL 1200,"#N/A","#N/A","#N/A","#N/A",Communications,false,"#N/A",DabZ,"#N/A","#N/A",1.212.578.2211,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
bebdea2f-be8e-44b3-be1e-2b6cac9592f2,"#N/A",6.39903177E8,Sydney,Australia,"#N/A","#N/A","#N/A","#N/A",2007,NSW,390 Harris Street,"#N/A","#N/A","#N/A","#N/A",Energy,false,"#N/A",Kwideo,"#N/A","#N/A",(02) 7948 6474,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Sydney,Australia,"#N/A","#N/A","#N/A",2007,NSW,390 Harris Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
bf9b2ad9-7d1d-42be-a2a7-5469d501547d,"#N/A",1.5240896511E10,Columbus,United States,"#N/A","#N/A","#N/A","#N/A",43215-2226,OH,1 Nationwide Plz,"#N/A","#N/A","#N/A","#N/A",Media,false,"#N/A",Zoonoodle,"#N/A","#N/A",1.614.249.7111,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Columbus,US,"#N/A","#N/A","#N/A",43218-2171,OH,P.O. BOX 182171,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
c076628f-2c53-4eed-81d6-6055858b4890,"#N/A",4.12752795E8,Avoca Beach,Australia,"#N/A","#N/A","#N/A","#N/A",2251,NSW,18 Hillside Rd,"#N/A","#N/A","#N/A","#N/A",Healthcare,false,"#N/A",Photolist,"#N/A","#N/A",(02) 7233 8627,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Avoca Beach,Australia,"#N/A","#N/A","#N/A",2251,NSW,18 Hillside Rd,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
c2e0e44a-c0d2-44d9-9c7a-03c276976a41,"#N/A",7.20606185E8,Cranbourne East,Australia,"#N/A","#N/A","#N/A","#N/A",3977,VIC,7 Dartmoor Dr,"#N/A","#N/A","#N/A","#N/A",Engineering,false,"#N/A",Tavu,"#N/A","#N/A",(03) 6820 8401,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Cranbourne East,Australia,"#N/A","#N/A","#N/A",3977,VIC,7 Dartmoor Dr,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
c4c03171-563c-47b5-981b-f0ceac1a1c64,"#N/A",2.21928169E8,Kingsgrove,Australia,"#N/A","#N/A","#N/A","#N/A",1480,NSW,23 Lundy Av,"#N/A","#N/A","#N/A","#N/A",Technology,false,"#N/A",Aibox,"#N/A","#N/A",(02) 6082 8265,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Kingsgrove,Australia,"#N/A","#N/A","#N/A",1480,NSW,23 Lundy Av,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
c71da094-0abd-4d27-b96c-dad1ddee3ef1,"#N/A",4.33338781E8,Docklands,Australia,"#N/A","#N/A","#N/A","#N/A",3008,VIC,50 Kerra Way,"#N/A","#N/A","#N/A","#N/A",Media,false,"#N/A",Ooba,"#N/A","#N/A",(03) 6257 7887,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Docklands,Australia,"#N/A","#N/A","#N/A",3008,VIC,50 Kerra Way,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
c9a00c85-59f6-4d93-a7a2-03105157f676,"#N/A",4.8213E11,Bentonville,United States,"#N/A","#N/A","#N/A","#N/A",72716-6299,AR,702 SW 8th St,"#N/A","#N/A","#N/A","#N/A",Financial Services,false,"#N/A",Photofeed,"#N/A","#N/A",1.479.273.4000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
caca8371-05b0-4909-a704-dbb01aa89c7a,"#N/A",7.2258E10,Findlay,United States,"#N/A","#N/A","#N/A","#N/A",45840-3229,OH,539 S Main St,"#N/A","#N/A","#N/A","#N/A",Healthcare,false,"#N/A",Topdrive,"#N/A","#N/A",1.419.422.2121,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
cced7470-96ee-4fb1-b521-c1ed592a2f80,"#N/A",2.5146E10,Hoffman Estates,United States,"#N/A","#N/A","#N/A","#N/A",60179-0001,IL,3333 Beverly Rd,"#N/A","#N/A","#N/A","#N/A",Communications,false,"#N/A",Jabbersphere,"#N/A","#N/A",1.847.286.2500,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
cd10350b-6e84-44cc-9b60-a87fdc29b6a6,"#N/A","#N/A","#N/A","#N/A",ap@sixflags.com,"#N/A","#N/A","#N/A","#N/A",TX,"#N/A",26.0,"#N/A","#N/A",0.0,Entertainment,false,"#N/A",Six Flags Entertainment,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",12-3456789,"#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
cdcec54d-b975-4bc2-a552-4e056062d3da,"#N/A",5.0687142E10,Bloomington,United States,"#N/A","#N/A","#N/A","#N/A",61710-0001,IL,1 State Farm Plz,"#N/A","#N/A","#N/A","#N/A",Energy,false,"#N/A",Pixonyx,"#N/A","#N/A",1.309.766.2311,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
d750162b-a7b6-4e09-bb36-1487eb948c0f,"#N/A",4.528576E8,North Sydney,Australia,"#N/A","#N/A","#N/A","#N/A",2060,NSW,54 McLaren Street,"#N/A","#N/A","#N/A","#N/A",Consulting,false,"#N/A",Topiclounge,"#N/A","#N/A",(02) 8592 7342,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,North Sydney,Australia,"#N/A","#N/A","#N/A",2060,NSW,54 McLaren Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
d7a168e9-4115-4b58-8d32-eeb74e600ea6,"#N/A",5.6098E10,Farmington,United States,"#N/A","#N/A","#N/A","#N/A",06032-2577,CT,10 Farm Springs Rd,"#N/A","#N/A","#N/A","#N/A",Transportation,false,"#N/A",Centimia,"#N/A","#N/A",1.860.728.7000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
d877b486-0806-48cf-888b-1acc633dd72a,"#N/A",4.3025852E10,Irvine,United States,"#N/A","#N/A","#N/A","#N/A",92612-0697,CA,3351 Michelson Dr Ste 100,"#N/A","#N/A","#N/A","#N/A",Technology,false,"#N/A",Kwimbee,"#N/A","#N/A",1.714.566.1000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3351 Michelson Dr Ste 100,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
d88e2b19-f9a3-4fa4-b7fd-22ae8453d15f,"#N/A",2.90807169E8,Algester,Australia,"#N/A","#N/A","#N/A","#N/A",4115,QLD,16 Hinterland Cr,"#N/A","#N/A","#N/A","#N/A",Machinery,false,"#N/A",Meejo,"#N/A","#N/A",(07) 6586 8516,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Algester,Australia,"#N/A","#N/A","#N/A",4115,QLD,16 Hinterland Cr,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
d98ae39e-bf25-449f-94f5-367831b784b1,"#N/A",6.30331409E8,Berlin,Germany,"#N/A","#N/A","#N/A","#N/A","#N/A",Berlin,Friedrich-Ebert-Allee 140,"#N/A","#N/A","#N/A","#N/A",Healthcare,false,"#N/A",Yozio,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
ddc264a3-5e5f-4615-8cb1-696ad002987d,"#N/A","#N/A","#N/A","#N/A",billing@cedarpoint.com,"#N/A","#N/A","#N/A","#N/A",OH,"#N/A",1.0,"#N/A","#N/A",0.0,Entertainment,false,"#N/A",Cedar Point,2600,"#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",12-3456789,"#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
df9ebd07-6282-4ed3-a3fe-58cb74f5783e,"#N/A",1.46231103E8,"#N/A",United Kingdom,"#N/A","#N/A","#N/A","#N/A",AL7 1GA,Welwyn Garden City,"Tesco House, Shire Park, Kestrel Way","#N/A","#N/A","#N/A","#N/A",Biotechnology,false,"#N/A",Meeveo,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","Tesco House, Shire Park, Kestrel Way","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
e016bbab-d3be-4401-81eb-32bee24f7a58,"#N/A",1.89167866E8,"#N/A",Switzerland,"#N/A","#N/A","#N/A","#N/A","#N/A",Zurich,avenue NestlÃ© 55,"#N/A","#N/A","#N/A","#N/A",Healthcare,false,"#N/A",Topicware,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
e04a086d-b0fe-4945-9892-d7aa71dbdd8d,"#N/A",4.93945873E8,Bacchus Marsh,Australia,"#N/A","#N/A","#N/A","#N/A",3340,VIC,57 Clifton Dr,"#N/A","#N/A","#N/A","#N/A",Healthcare,false,"#N/A",Gigaclub,"#N/A","#N/A",(03) 6472 8807,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Bacchus Marsh,Australia,"#N/A","#N/A","#N/A",3340,VIC,57 Clifton Dr,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
e3ccdaae-ce5a-4406-b367-96630de046af,"#N/A",5.73645303E8,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3004,VIC,348 St Kilda Road,"#N/A","#N/A","#N/A","#N/A",Food & Beverage,false,"#N/A",Bluejam,"#N/A","#N/A",(03) 7876 8876,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Melbourne,Australia,"#N/A","#N/A","#N/A",3004,VIC,348 St Kilda Road,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
e593c870-285e-4a97-8fe0-fcad10964493,"#N/A",1.78663741E8,Canary Wharf,United Kingdom,"#N/A","#N/A","#N/A","#N/A",E14 5AJ,London,1 Canada Square,"#N/A","#N/A","#N/A","#N/A",Healthcare,false,"#N/A",Meembee,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
e9b4f7fe-5ec6-4c60-bd26-1666cd5087f0,"#N/A",2.68882E11,Irving,United States,"#N/A","#N/A","#N/A","#N/A",75039-2298,TX,5959 Las Colinas Blvd,"#N/A","#N/A","#N/A","#N/A",Automotive,false,"#N/A",Realfire,"#N/A","#N/A",1.972.444.1000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
ebacbdf1-dd2e-476a-98c1-10cba9c71d0f,"#N/A",1.89091733E8,Riverview,Australia,"#N/A","#N/A","#N/A","#N/A",2066,NSW,28a College Rd S,"#N/A","#N/A","#N/A","#N/A",Manufacturing,false,"#N/A",Dynabox,"#N/A","#N/A",(02) 8954 8573,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Riverview,Australia,"#N/A","#N/A","#N/A",2066,NSW,28a College Rd S,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
ef5289e7-34f6-4f71-aed5-e510f45f290b,"#N/A",9.37328603E8,Kuraby,Australia,"#N/A","#N/A","#N/A","#N/A",4112,QLD,28 Besline St,"#N/A","#N/A","#N/A","#N/A",Manufacturing,false,"#N/A",Lazzy,"#N/A","#N/A",(07) 6674 6703,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Kuraby,Australia,"#N/A","#N/A","#N/A",4112,QLD,28 Besline St,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
ef767517-4f5b-412e-817b-6fcaa5789f73,"#N/A",1.49558E11,Dearborn,United States,"#N/A","#N/A","#N/A","#N/A",48126-2701,MI,1 American Rd,"#N/A","#N/A","#N/A","#N/A",Energy,false,"#N/A",Gabtype,"#N/A","#N/A",1.313.322.3000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Dearborn,US,"#N/A","#N/A","#N/A",48121-0685,MI,P.O. BOX 685,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
f16eddf2-6e05-41ed-a3a8-8d488418eac6,"#N/A",6.8846673E7,Como,Australia,"#N/A","#N/A","#N/A","#N/A",2226,NSW,67 Como Pde,"#N/A","#N/A","#N/A","#N/A",Consulting,false,"#N/A",Jaxspan,"#N/A","#N/A",(02) 6849 6177,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Como,Australia,"#N/A","#N/A","#N/A",2226,NSW,67 Como Pde,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
